id,lat,lng,demand,service_sec,tw_start_offset_min,tw_end_offset_min,priority
O481,28.665846239290573,77.19444647542524,2,180,88,362,1
O482,29.093286245998492,77.03128282625067,1,120,72,333,3
O483,28.605295064077573,77.1130060015875,2,60,75,140,2
O484,28.62773444803266,77.34501068012261,2,120,221,499,2
O485,28.668662906440076,76.95709122177544,2,60,44,311,2
O486,29.20409075364223,77.38473267433432,2,180,192,546,1
O487,29.170655174105985,76.98347468163455,3,180,120,469,2
O488,28.931628578747873,76.48843104333588,1,60,105,212,2
O489,28.094324019878908,77.26986071735973,2,60,205,329,1
O490,29.29350942510515,76.85787577100585,3,120,188,295,1
O491,28.80237396201781,77.67592928559223,2,60,37,164,3
O492,28.835038241411766,77.2330587631355,2,60,55,220,2
O493,28.81768745882095,76.80755135426583,2,120,36,149,2
O494,28.72436812858553,77.31598500760627,1,180,82,389,2
O495,29.233602262705162,77.40288018656427,2,60,177,275,1
O496,28.727155916411917,77.41299532822984,3,180,234,362,1
O497,28.536234761821277,77.45962998043119,2,180,71,291,2
O498,28.742509796244473,77.37154184521573,3,180,72,208,2
O499,28.718045767654594,76.31514938661523,3,180,17,255,2
O500,28.18001279970606,77.08702068127668,3,60,48,391,3
O501,28.481342979435524,77.69842961313337,2,180,132,379,3
O502,29.64198277319099,77.19000062529572,3,60,88,239,2
O503,29.086568505973695,77.20915130938586,2,60,214,533,2
O504,28.361084231127794,76.33611497845439,3,60,64,126,2
O505,28.21770413243447,77.50108992121382,2,60,166,358,2
O506,28.868956326159555,77.40528079163441,3,180,205,333,1
O507,28.581068059478756,77.48907534283919,2,180,162,498,2
O508,28.45852851939371,77.41352423455668,3,60,45,214,2
O509,28.837028602070244,77.21224636786548,1,60,222,418,1
O510,28.464220523087416,77.58007917003633,1,120,14,160,3
O511,28.74636222671905,77.4269707469277,1,180,223,567,2
O512,29.116744056361192,76.97953145208032,3,180,54,360,1
O513,28.921589956550136,77.53889372244716,2,120,159,464,1
O514,28.525290201310764,77.36164083583834,2,180,124,345,2
O515,28.16690146219399,77.42445958939226,3,180,136,342,2
O516,28.75537875578254,77.76790735276694,3,60,146,380,2
O517,28.734081816512624,77.49313921944656,3,120,202,402,3
O518,28.78696990570868,78.00610057836339,1,60,73,427,1
O519,28.299904154795875,77.44287742315603,1,120,58,124,2
O520,28.937947844797765,77.32402033546673,3,60,140,406,3
O521,28.842820001260076,76.87113583174394,1,120,165,297,2
O522,28.73123055442559,77.34877957919433,1,180,117,294,2
O523,28.197921154856246,77.13609269523732,2,60,182,512,2
O524,28.555697628706433,76.95821965381442,2,180,137,244,2
O525,28.605501058057833,76.99771514356277,3,60,113,464,3
O526,28.727627668011305,77.22125964609309,2,120,86,190,3
O527,28.592771621909705,77.00377178202181,3,120,215,314,1
O528,28.42321474541588,76.4167969664382,3,120,232,398,3
O529,28.963937083183072,77.06367284912251,1,60,101,319,3
O530,28.698572878615032,77.75244803071189,1,60,67,421,2
O531,28.82473554149208,76.87926635909288,3,180,101,425,2
O532,28.26729649763482,77.08263054681187,3,180,140,476,2
O533,28.674010321570055,77.54710327068084,2,120,179,408,2
O534,28.360053074486316,77.74972051102503,3,60,49,345,2
O535,28.882122237588998,77.15270082568064,3,180,89,229,2
O536,28.5616298025581,76.82045410348165,3,120,71,354,2
O537,29.128074524354187,78.07814937111428,3,120,204,485,2
O538,29.022996844550807,77.25007152169738,1,120,119,447,2
O539,28.807511690576998,77.39879000294574,3,180,79,342,1
O540,28.554180811476105,76.6748100681899,2,120,134,289,2
O541,28.44424861702874,77.23303502700054,2,120,226,341,2
O542,29.158331781327757,77.24628223939375,3,60,239,556,2
O543,28.800561837651887,77.53047238556705,2,180,29,228,2
O544,28.852527061257156,77.42898871220284,2,180,118,340,2
O545,28.274474704336505,76.79243528717997,3,180,196,546,1
O546,28.28857828564975,77.6089007726011,3,180,195,257,2
O547,28.69251081844559,77.58437858222182,1,60,38,116,2
O548,28.355836907135405,77.75940127051052,3,180,161,359,3
O549,28.729825452745043,76.45470503587185,3,60,60,268,3
O550,28.966566824952036,77.40630514014818,2,60,23,285,3
O551,28.475915414536093,77.58928336132745,2,120,129,263,1
O552,29.232733798816017,77.21032742451285,3,60,191,314,3
O553,28.192636100610443,77.06921929964368,2,120,184,452,3
O554,28.778834821081837,77.68702559082789,3,180,21,376,3
O555,28.627620841464157,77.4094745290349,2,120,22,374,3
O556,28.409791537913954,77.28765851070483,3,180,159,366,1
O557,28.359303251788862,77.15547978437436,3,120,71,365,2
O558,28.81240031934922,76.92010301471439,3,60,172,410,1
O559,28.693726876858825,77.50365406998992,3,60,17,283,3
O560,28.556379865762754,77.03492932287858,3,60,128,455,3
O561,28.548989368641337,76.94084134339707,2,180,117,234,2
O562,28.06843671972577,77.126060836669,2,180,238,381,3
O563,28.07716608727207,77.04276422142605,3,120,201,353,2
O564,28.493599595750407,77.00062194705399,1,60,22,117,2
O565,28.49426795077023,77.32827237313151,2,180,97,434,2
O566,28.794615977148126,76.5675461437925,2,60,201,526,2
O567,28.724197305043937,76.84836011124233,2,180,154,278,2
O568,28.902536573374828,77.01161417643888,2,60,193,478,2
O569,28.78475110925019,77.79847750000164,3,60,152,317,2
O570,28.999799657207934,77.25814414971804,1,60,49,256,1
O571,27.811896068437463,77.92274474502024,1,180,85,182,3
O572,28.9139065288021,77.07735670941584,2,180,48,303,2
O573,28.90569219079176,77.22041541629548,1,60,238,374,2
O574,29.313515388925087,77.15187357762564,3,60,86,305,2
O575,28.687240736828592,77.130069238043,3,60,235,502,2
O576,28.265519840025334,77.28821485141835,2,180,147,462,1
O577,28.985885426059685,77.2787202668602,3,60,199,385,2
O578,28.742740142068126,77.09844026237285,3,180,159,231,2
O579,28.430757312165518,77.25585697034765,1,60,191,523,2
O580,28.65870386123164,77.41542323607479,3,120,120,366,2
O581,28.886499520711062,77.75455906570568,2,120,154,499,3
O582,28.4479659911882,77.70766808385318,2,120,22,252,1
O583,28.424910565005305,76.81030498287181,3,180,210,449,2
O584,28.408682473900463,77.20966303674248,2,60,66,262,3
O585,28.124173676865684,77.1007071083755,3,60,215,346,3
O586,28.891715361052178,77.76788980031559,2,120,124,322,2
O587,28.249226491267382,77.42662411855137,2,60,222,337,2
O588,28.64482219715192,77.67445581955921,1,60,236,434,2
O589,28.225136284777665,76.84867431276562,3,180,165,497,2
O590,28.421909569158903,76.87969411813233,2,180,46,349,2
O591,28.310350034920916,76.85664554119789,2,60,61,178,2
O592,28.890130970617502,77.73795907289302,2,180,195,506,2
O593,28.57965897319878,76.92188718939106,1,120,219,574,2
O594,28.176119324981897,77.13095527161708,3,60,120,363,2
O595,28.64076784447916,76.13463318050876,2,120,127,259,2
O596,28.761048507827145,77.75532040756326,3,60,204,546,1
O597,28.314692088028206,77.83662410659495,2,180,104,303,3
O598,28.971978424787416,76.81163757518333,1,120,98,223,1
O599,28.350262658956883,76.5320157553329,1,120,222,575,2
O600,28.858511284766767,77.70182188524234,1,120,142,271,3
O601,29.012366069530753,76.90501722762183,3,120,158,444,2
O602,28.844865978353994,77.31270478853483,2,120,98,337,1
O603,28.76106277648812,77.39087868570095,1,120,190,286,1
O604,28.660853627519128,76.96495600116349,1,180,39,365,2
O605,28.063885809236588,77.41813263509654,1,60,191,470,3
O606,28.01233905832695,76.89996386237141,3,180,61,196,2
O607,28.27446392437534,77.2884823335061,2,120,179,447,1
O608,28.658309944409996,77.27713601609632,2,180,26,102,2
O609,28.703067606999358,77.10458148483826,2,60,15,237,2
O610,28.99236091207981,77.04264006038646,2,60,36,364,2
O611,28.74341960932573,77.14190329584088,2,60,223,340,2
O612,28.453150141786658,77.22137064465355,1,120,29,286,2
O613,28.129641807206077,77.60077921818352,1,120,215,287,2
O614,28.637838907198937,76.6306888309523,3,180,172,331,2
O615,28.413098867204354,76.54173759589352,3,180,59,183,2
O616,28.679473266430755,77.79887853505538,2,60,121,419,2
O617,28.469780655751784,77.22863994373834,2,60,99,442,2
O618,28.44328798163312,77.31001015359098,3,180,168,428,2
O619,27.902506930069794,76.97079182666046,1,60,217,562,2
O620,29.241331779881214,77.33505277275161,1,180,69,226,3
O621,28.68769149461586,77.1197326101017,2,120,117,180,2
O622,27.717305538542234,77.21636075301602,3,120,105,393,3
O623,28.7204556776776,77.11906092635137,3,180,115,313,2
O624,28.277920593275738,77.63756734022925,1,60,220,493,3
O625,28.2759271344312,77.14676092982802,2,180,20,330,2
O626,27.876770097565494,76.71809245186951,3,60,82,420,1
O627,28.55193356594632,77.54992757602469,3,120,34,330,2
O628,29.05235306311745,77.11195696785765,2,60,67,220,1
O629,28.256752100759538,77.33268692571069,3,180,20,164,3
O630,28.768785299904685,77.08040173842136,1,120,219,332,2
O631,28.563996974332078,77.19972545523648,3,60,196,399,1
O632,28.400535332309186,77.56983324167196,2,60,141,446,2
O633,28.91393821594677,76.84221524919425,3,180,200,322,1
O634,28.99550831097064,77.11237368338519,1,180,218,569,3
O635,27.987853732300707,76.98988978484181,1,120,160,489,2
O636,28.61045113247237,76.97284222966181,1,60,204,491,2
O637,28.15429397509151,77.3063523179152,1,60,36,380,1
O638,28.35964149189396,76.7256885852081,2,120,206,295,2
O639,28.31569178266318,77.4274720229323,2,120,230,311,2
O640,28.38157513796173,77.07727606277119,3,180,47,176,3
O641,28.47560720834267,77.33652150776712,2,120,14,199,2
O642,28.69143503551308,76.14830401878385,3,120,231,449,2
O643,28.945861301726083,77.28936671445437,3,180,190,537,2
O644,28.129878300327636,76.53373133271408,1,120,176,480,2
O645,28.406331005008354,77.06804576174441,1,180,163,317,2
O646,28.170803408314722,77.19614493375555,3,60,115,373,2
O647,28.897809464809256,77.3710727094677,3,120,36,277,2
O648,28.845852882014427,77.8489928472703,2,120,37,377,1
O649,28.82947238513146,77.18908421995425,1,60,114,215,2
O650,28.24661727137972,77.4277781962862,1,120,116,458,2
O651,28.523666646089378,76.44937482844941,2,60,85,345,2
O652,28.750468096716748,77.34853074379595,3,120,74,257,2
O653,29.33722617040775,77.16329101337176,1,120,203,547,3
O654,28.24576925606175,77.32449565294571,3,60,147,316,1
O655,28.08776509855192,77.58927786580811,2,120,207,302,3
O656,28.891731620493545,77.4611022307838,1,60,105,328,2
O657,28.128706816669965,77.39115436338824,1,180,153,399,3
O658,28.360953333799397,77.07417077464406,3,180,215,472,2
O659,28.58760471405846,76.06399057549712,1,60,36,199,2
O660,28.814555860102278,77.09143197178322,1,180,108,440,2
O661,29.033959629519167,77.29038811461287,3,120,203,481,2
O662,28.52470148452084,76.9866392603224,3,180,176,289,2
O663,28.950959312924596,77.2417533273972,3,120,204,456,2
O664,27.98726120549452,77.11652453826912,2,60,93,160,2
O665,28.720650906937,76.87211256713634,3,60,228,491,2
O666,28.86010306282428,76.98465363253815,3,120,28,189,1
O667,28.82816062065567,77.6029189026988,1,120,229,340,2
O668,28.413603051094398,77.46194505790734,2,120,124,209,2
O669,28.90443600291538,76.93820666643144,3,180,188,515,2
O670,28.733782368651973,77.14448830154706,2,180,28,317,2
O671,28.265906076633073,77.25771678563177,3,180,20,233,2
O672,28.759579872500225,77.14785730174405,1,120,62,209,3
O673,28.81155025221608,77.27598340427386,3,120,131,201,2
O674,29.06610401183041,77.29864666750433,2,180,120,205,3
O675,28.359687064519672,77.18623740103685,2,120,44,389,2
O676,28.711044127266398,77.19808603218272,2,120,56,296,2
O677,28.448082084177187,77.27284491316786,3,60,16,353,1
O678,28.449957088223073,77.03225652787602,1,180,134,423,3
O679,28.349478735551937,77.02813074638655,2,60,141,418,2
O680,28.575644281299166,77.06261473927837,1,180,17,329,2
O681,28.699828413547134,76.54099778855974,3,180,41,246,1
O682,28.663418456327058,77.57514666820744,3,180,40,359,2
O683,27.98600566073597,77.30257357093159,3,60,141,230,1
O684,29.33012289270088,77.06374710023772,2,120,99,339,1
O685,28.245697891294064,77.63220014238748,2,180,99,395,2
O686,29.014006644036524,77.36511279349432,3,60,155,309,3
O687,28.739614697538546,77.03327331828406,2,180,176,481,1
O688,28.427892563736023,77.5122526422554,2,60,24,341,2
O689,28.440440226101092,77.15619088731088,3,180,180,449,2
O690,28.521384747257013,76.68839228450545,3,180,131,201,3
O691,28.053896293768524,77.59115009483101,1,120,203,434,3
O692,27.84636690536495,76.66655014775225,1,180,153,379,2
O693,28.79481040301941,76.7505724560706,1,120,182,391,1
O694,29.05546750286338,77.40806839349824,3,120,48,378,2
O695,28.343035460717076,77.50121306844947,3,120,149,319,3
O696,28.352526428331792,76.98569503153747,3,180,94,198,2
O697,28.67703860424461,77.21197377909927,1,120,86,160,2
O698,27.77859834221309,77.69443760298603,2,180,217,386,2
O699,28.838789132557295,77.18060223649077,1,60,197,410,2
O700,28.322758666190023,77.38832598759605,3,180,143,227,1
O701,28.922220218369525,76.45268626839949,2,180,197,348,2
O702,28.51861783293341,76.2739959945129,1,120,235,300,2
O703,28.322370774745647,76.63516866790471,1,60,34,241,1
O704,28.809631211124145,77.5826186154356,3,60,123,357,3
O705,28.556149851469684,77.08088887951108,1,180,212,418,3
O706,28.77241370461319,77.08389872288846,2,60,181,456,2
O707,28.715738807447014,77.18708837717301,3,120,28,163,2
O708,29.153732521987624,76.58127772426354,3,180,189,501,1
O709,28.440281545665997,77.95526743649911,2,60,135,344,1
O710,28.30941109798818,77.79416974918853,2,180,223,367,2
O711,28.53682295903286,76.84932850513817,2,180,124,247,2
O712,28.84582206211152,77.8047005355315,1,180,155,439,2
O713,28.419523134364535,76.84850140872203,2,180,56,283,2
O714,28.426225355108286,77.19637353935728,3,120,100,296,2
O715,28.204243755487102,77.0746439292827,1,60,186,393,2
O716,29.18446776710046,76.67947822903707,1,120,34,151,1
O717,28.033695305786477,77.1974053357113,2,120,182,316,2
O718,28.332885157624,77.18678805946361,2,60,125,421,2
O719,28.190156700949778,77.51454940887903,1,120,235,520,2
O720,28.7532942908832,77.64761018883182,2,180,82,270,2
O721,28.492988859445784,77.06411696943408,3,120,43,147,2
O722,29.2194212844599,76.76975623257744,3,180,40,109,2
O723,28.39453675043336,76.87922389598513,1,60,232,306,2
O724,28.483677412674407,77.49100405947632,2,60,25,227,1
O725,28.580049390315402,77.56797487039142,3,120,120,437,3
O726,28.488558176920314,77.09557616680486,3,180,119,434,3
O727,28.354100522125947,76.95070771849369,1,120,150,373,2
O728,28.256753771400113,77.48168442535294,1,180,139,444,2
O729,28.79038213094054,77.27636084527826,2,120,188,444,2
O730,28.303060961230866,77.10693616479693,2,60,22,203,2
O731,28.620901240621553,76.68425980258866,2,180,91,225,2
O732,28.35082516583599,77.48342692489096,3,180,135,338,3
O733,28.76659382730451,77.40071281729463,3,180,192,521,1
O734,28.574885190959538,77.37343624157049,3,60,226,429,2
O735,28.521825233396793,77.0459186093927,3,120,26,276,3
O736,28.71245564027947,77.3552255660209,1,120,161,435,3
O737,28.489562563304226,77.15445677132223,2,180,35,209,2
O738,28.609373816849143,77.16226209267522,1,120,193,474,3
O739,28.49012531947672,77.4575979369122,2,180,80,248,2
O740,28.880507328792635,77.62249915083741,3,180,140,445,2
O741,28.594491289840256,77.19384615385592,3,60,132,489,2
O742,28.804064990749634,76.90350172403316,1,180,136,404,2
O743,28.73334476155298,77.34471003881615,3,120,108,283,2
O744,28.755875965877316,77.28777241220536,3,60,133,216,1
O745,28.12436856099083,77.5314598639778,2,180,88,217,2
O746,28.492743868051996,77.39642511268315,3,180,199,305,3
O747,28.585969674966773,77.25601478692457,2,120,88,383,2
O748,28.497328856225334,77.07786272634084,3,60,168,419,2
O749,28.55668632951655,77.17080549854128,2,60,65,218,2
O750,29.055115467968037,77.0718162129617,3,60,25,206,2
O751,28.48143175986342,76.9637558125214,3,120,141,285,2
O752,28.349154868793455,77.6033016453186,1,60,78,285,1
O753,28.96506484972008,76.51036331863597,1,60,179,423,1
O754,28.833209164088146,78.2449687716648,2,120,171,387,1
O755,28.661014248403802,77.1054142673496,1,180,106,166,1
O756,27.92743804841892,77.273105880708,3,180,41,261,2
O757,28.580322739537667,77.0460052068051,2,120,214,386,2
O758,28.64651562635841,77.94248010981522,3,120,160,401,1
O759,28.546917904983186,77.74928901748343,3,180,155,320,2
O760,28.900727062023055,76.95391253438869,2,60,61,405,2
O761,28.165788649503632,77.02325287055893,3,120,137,216,3
O762,28.367322322181206,76.93612714165278,3,180,92,336,2
O763,28.03651197529872,76.76776319072074,2,180,221,406,2
O764,28.386157559208236,77.09693940046036,3,120,121,427,3
O765,28.96884818523056,76.77828963807275,3,120,193,530,2
O766,28.31096431764197,76.77914823918945,2,180,123,380,1
O767,28.54991701616788,77.28814675102998,1,120,177,262,2
O768,28.562082592738843,77.28518044227823,3,180,171,436,2
O769,28.76780692450609,76.89720572932733,2,120,134,274,2
O770,28.820423832862694,77.50022553123182,1,120,67,324,2
O771,28.417733564828964,77.01012447438605,3,120,214,317,3
O772,28.898172918739792,77.58978761022908,3,180,194,322,1
O773,28.487805701129822,77.30572624369154,3,120,128,395,2
O774,28.991391233889956,76.67882099036277,3,60,43,199,3
O775,28.986568362645034,77.38173427323288,3,60,10,130,2
O776,28.17185691558497,77.68318843906971,3,120,235,452,3
O777,28.30866034641569,77.09754257855833,2,180,200,429,2
O778,28.657481978276177,77.45745482943097,3,120,164,507,2
O779,29.058562010527066,77.15689087416116,2,180,45,218,3
O780,29.022568532994136,76.81132749045243,2,180,227,489,1
O781,28.173786287596965,77.42140291656993,2,60,182,361,2
O782,28.792279227786942,77.05269637330956,1,120,225,421,2
O783,28.668545625900926,76.86552087346399,2,120,212,420,2
O784,28.480019141605347,77.12979532868961,1,120,51,322,3
O785,28.267882962486603,76.678512869874,1,60,232,423,3
O786,28.808799266566854,77.75117236427894,3,60,214,352,2
O787,28.74264465062725,77.09745264428112,2,120,226,439,2
O788,28.59369529959275,77.40162686965266,1,180,203,560,2
O789,28.423868324688712,76.58043291056086,3,180,116,224,3
O790,28.99027450716273,77.00954248449183,1,120,16,121,2
O791,28.749277736919467,77.34536031446153,2,60,58,142,2
O792,28.439108749045346,77.9058119063383,1,180,101,294,2
O793,28.7986445679348,76.94436429124089,3,120,99,357,2
O794,28.589821513727728,77.10042009593354,3,60,163,224,2
